Competitior Name,Country of Origin,Age,Stage,Composer,Piece,Ranking,Cliburn Yr,Column3
Eduardus Halim,Indonesia,23,Recital Program,Prokofiev,Sonata no.2 in D minor op.14,Preliminary,7th,Contemporary
Eduardus Halim,Indonesia,23,Recital Program,Corigliano,Fantasia on an Ostinato,Preliminary,7th,Contemporary
Eduardus Halim,Indonesia,23,Finals,Mozart,Piano Concerto no.24 in C minor K.491,Preliminary,7th,Classical
Eduardus Halim,Indonesia,23,Finals,Rachmaninoff,Piano Concerto no.3 in D minor op.30,Preliminary,7th,Romantic
JosE Feghali,Brazil,24,Preliminary Phase 1,Bach,English Suite No.2 in A minor BWV 807,1st,7th,Baroque
JosE Feghali,Brazil,24,Preliminary Phase 1,Haydn,Sonata in E-flat Major Hob.XVI:52,1st,7th,Classical
JosE Feghali,Brazil,24,Preliminary Phase 1,Chopin,Scherzo No.1 in B minor Op.20,1st,7th,Romantic
JosE Feghali,Brazil,24,Preliminary Phase 1,Chopin,Etude in C major Op.10 No.1,1st,7th,Romantic
JosE Feghali,Brazil,24,Preliminary Phase 1,Liszt,Paganini Etude No.6 in A minor,1st,7th,Romantic
JosE Feghali,Brazil,24,Preliminary Phase 2,Mozart,Sonata in D major K.311,1st,7th,Classical
JosE Feghali,Brazil,24,Preliminary Phase 2,Beethoven,"Sonata in F minor Op.57 ""Appassionata""",1st,7th,Classical
JosE Feghali,Brazil,24,Preliminary Phase 2,Chopin,fantasy in F minor op.49,1st,7th,Romantic
JosE Feghali,Brazil,24,Preliminary Phase 2,Berg,Sonata op.1,1st,7th,Contemporary
JosE Feghali,Brazil,24,Semifinals Chamber,Dvořák,Piano Quintet in A Major Op.81,1st,7th,Romantic
JosE Feghali,Brazil,24,Recital Program,Schumann,Carnaval op.9,1st,7th,Romantic
JosE Feghali,Brazil,24,Recital Program,Corigliano,Fantasia on an Ostinato,1st,7th,Contemporary
JosE Feghali,Brazil,24,Recital Program,Prokofiev,Sonata No.7 in B-flat Major Op.83,1st,7th,Contemporary
JosE Feghali,Brazil,24,Finals,Mozart,Piano Concerto no.24 in C minor K.491,1st,7th,Classical
JosE Feghali,Brazil,24,Finals,Tchaikovsky,Piano Concerto no.1 in B-flat minor op.23,1st,7th,Romantic
Thomas Duis,West Germany,26,Preliminary Phase 1,Bach,Partita No.5 in G major BWV 829,Preliminary,7th,Baroque
Thomas Duis,West Germany,26,Preliminary Phase 1,Beethoven,Sonata in B-flat major Op.22,Preliminary,7th,Classical
Thomas Duis,West Germany,26,Preliminary Phase 1,Chopin,Ballade No.1 in G minor Op.23,Preliminary,7th,Romantic
Thomas Duis,West Germany,26,Preliminary Phase 1,Chopin,Etude in C major Op.10 No.1,Preliminary,7th,Romantic
Thomas Duis,West Germany,26,Preliminary Phase 1,Liszt,Transcendental Etude No.10,Preliminary,7th,Romantic
Thomas Duis,West Germany,26,Preliminary Phase 2,Mozart,Sonata in D major K.576,Preliminary,7th,Classical
Thomas Duis,West Germany,26,Preliminary Phase 2,Beethoven,"Sonata in F minor Op.57 ""Appassionata""",Preliminary,7th,Classical
Thomas Duis,West Germany,26,Preliminary Phase 2,Brahms,Sonata No.1 in C Op.1,Preliminary,7th,Romantic
Thomas Duis,West Germany,26,Preliminary Phase 2,Prokofiev,Sarcasms op.17,Preliminary,7th,Contemporary
Thomas Duis,West Germany,26,Semifinals Chamber,Brahms,Piano Quintet in F minor op.34,Preliminary,7th,Romantic
Thomas Duis,West Germany,26,Recital Program,Corigliano,Fantasia on an Ostinato,Preliminary,7th,Contemporary
Thomas Duis,West Germany,26,Recital Program,Rachmaninoff,Variations on a Theme of Corelli op.42,Preliminary,7th,Romantic
Thomas Duis,West Germany,26,Recital Program,Prokofiev,Sonata No.6 in A Major Op.82,Preliminary,7th,Contemporary
Thomas Duis,West Germany,26,Finals,Mozart,Piano Concerto no.20 in D minor K.466,Preliminary,7th,Classical
Thomas Duis,West Germany,26,Finals,Brahms,Piano Concerto no.1 in D minor op.15,Preliminary,7th,Romantic
Barry Douglas,United Kingdom,25,Preliminary Phase 1,Bach,Partita No.5 in G major BWV 829,3rd,7th,Baroque
Barry Douglas,United Kingdom,25,Preliminary Phase 1,Beethoven,Sonata in E-flat major Op.7,3rd,7th,Classical
Barry Douglas,United Kingdom,25,Preliminary Phase 1,Chopin,Scherzo No.3 in C-sharp minor Op.39,3rd,7th,Romantic
Barry Douglas,United Kingdom,25,Preliminary Phase 1,Chopin,Etude in A minor Op.25 No.11,3rd,7th,Romantic
Barry Douglas,United Kingdom,25,Preliminary Phase 1,Schumann,Toccata in C major Op.7,3rd,7th,Romantic
Barry Douglas,United Kingdom,25,Preliminary Phase 2,Mozart,Sonata in C major K.330,3rd,7th,Classical
Barry Douglas,United Kingdom,25,Preliminary Phase 2,Beethoven,Sonata in A-flat major Op.110,3rd,7th,Classical
Barry Douglas,United Kingdom,25,Preliminary Phase 2,Liszt,Après une lecture de Dante (Fantasia quasi sonata),3rd,7th,Romantic
Barry Douglas,United Kingdom,25,Preliminary Phase 2,Scriabin,Sonata no.4 in F-sharp major op.30,3rd,7th,Romantic
Barry Douglas,United Kingdom,25,Semifinals Chamber,Brahms,Piano Quintet in F minor op.34,3rd,7th,Romantic
Barry Douglas,United Kingdom,25,Recital Program,Beethoven,Sonata in A-flat major op.110,3rd,7th,Classical
Barry Douglas,United Kingdom,25,Recital Program,Corigliano,Fantasia on an Ostinato,3rd,7th,Contemporary
Barry Douglas,United Kingdom,25,Recital Program,Mussorgsky,Pictures at an Exhibition,3rd,7th,Romantic
Barry Douglas,United Kingdom,25,Finals,Beethoven,Piano Concerto no.2 in B-flat major op.19,3rd,7th,Classical
Barry Douglas,United Kingdom,25,Finals,Brahms,Piano Concerto no.1 in D minor op.15,3rd,7th,Romantic
Lora Dimitrova,Bulgaria,22,Preliminary Phase 1,Bach,Partita No.4 in D major BWV 828,Preliminary,7th,Baroque
Lora Dimitrova,Bulgaria,22,Preliminary Phase 1,Beethoven,Sonata in E-flat major Op.7,Preliminary,7th,Classical
Lora Dimitrova,Bulgaria,22,Preliminary Phase 1,Chopin,Ballade No.3 in A-flat major Op.47,Preliminary,7th,Romantic
Lora Dimitrova,Bulgaria,22,Preliminary Phase 1,Chopin,Etude in A-flat major Op.10 No.10,Preliminary,7th,Romantic
Lora Dimitrova,Bulgaria,22,Preliminary Phase 1,Liszt,Transcendental etude no.12,Preliminary,7th,Romantic
Lora Dimitrova,Bulgaria,22,Preliminary Phase 2,Mozart,Sonata in D major K.311,Preliminary,7th,Classical
Lora Dimitrova,Bulgaria,22,Preliminary Phase 2,Beethoven,"Sonata in C major Op.53 ""Waldstein""",Preliminary,7th,Classical
Lora Dimitrova,Bulgaria,22,Preliminary Phase 2,Schumann,Symphonic Etudes Op.13,Preliminary,7th,Romantic
Lora Dimitrova,Bulgaria,22,Preliminary Phase 2,Shostakovich,Prelude and Fugue in D minor op.87 No.24,Preliminary,7th,Contemporary
Lora Dimitrova,Bulgaria,22,Semifinals Chamber,Schumann,Piano Quintet in E-flat major op.44,Preliminary,7th,Romantic
Lora Dimitrova,Bulgaria,22,Recital Program,Bach,Chromatic Fantasy and Fugue BWV 903,Preliminary,7th,Baroque
Lora Dimitrova,Bulgaria,22,Recital Program,Beethoven,"Sonata in C major Op.53 ""Waldstein""",Preliminary,7th,Classical
Lora Dimitrova,Bulgaria,22,Recital Program,Hermann,Toccata,Preliminary,7th,Contemporary
Lora Dimitrova,Bulgaria,22,Recital Program,Corigliano,Fantasia on an Ostinato,Preliminary,7th,Contemporary
Lora Dimitrova,Bulgaria,22,Finals,Mozart,Piano Concerto no.24 in C minor K.491,Preliminary,7th,Classical
Lora Dimitrova,Bulgaria,22,Finals,Beethoven,Piano Concerto no.4 in G major op.58,Preliminary,7th,Classical
Rian de Waal,Netherlands,26,Preliminary Phase 1,Bach,Toccata in E minor BWV 914,Semifinal,7th,Baroque
Rian de Waal,Netherlands,26,Preliminary Phase 1,Beethoven,Sonata in C major Op.2 No.3,Semifinal,7th,Classical
Rian de Waal,Netherlands,26,Preliminary Phase 1,Chopin,Polonaise in F-sharp minor Op.44,Semifinal,7th,Romantic
Rian de Waal,Netherlands,26,Preliminary Phase 1,Chopin,Etude in C major Op.10 No.1,Semifinal,7th,Romantic
Rian de Waal,Netherlands,26,Preliminary Phase 1,Liszt,La Campanella,Semifinal,7th,Romantic
Rian de Waal,Netherlands,26,Preliminary Phase 2,Mozart,Sonata in E-flat major K.282,Semifinal,7th,Classical
Rian de Waal,Netherlands,26,Preliminary Phase 2,Beethoven,"Sonata in C major Op.53 ""Waldstein""",Semifinal,7th,Classical
Rian de Waal,Netherlands,26,Preliminary Phase 2,Brahms,Sonata No.2 in F-sharp minor Op.2,Semifinal,7th,Romantic
Rian de Waal,Netherlands,26,Preliminary Phase 2,Prokofiev,Sonata No.7 in B-flat major Op.83,Semifinal,7th,Contemporary
Rian de Waal,Netherlands,26,Semifinals Chamber,Brahms,Piano Quintet in F minor op.34,Semifinal,7th,Romantic
Rian de Waal,Netherlands,26,Recital Program,Mendelssohn,Prelude and Fugue in E minor op.35 No.1,Semifinal,7th,Romantic
Rian de Waal,Netherlands,26,Recital Program,Brahms,Sonata no.2 in F-sharp minor op.2,Semifinal,7th,Romantic
Rian de Waal,Netherlands,26,Recital Program,Corigliano,Fantasia on an Ostinato,Semifinal,7th,Contemporary
Rian de Waal,Netherlands,26,Recital Program,Godowsky,Symphonic metamorphosis on themes from Johann Strauss'Künstlerleben,Semifinal,7th,Contemporary
Rian de Waal,Netherlands,26,Finals,Mozart,Piano Concerto no.24 in C minor K.491,Semifinal,7th,Classical
Rian de Waal,Netherlands,26,Finals,Tchaikovsky,Piano Concerto no.1 in B-flat minor op.23,Semifinal,7th,Romantic
Sergio de los Cobos,Spain,28,Preliminary Phase 1,Bach,Toccata in E minor BWV 914,Preliminary,7th,Baroque
Sergio de los Cobos,Spain,28,Preliminary Phase 1,Haydn,Sonata in C Major Hob.XVI:50,Preliminary,7th,Classical
Sergio de los Cobos,Spain,28,Preliminary Phase 1,Chopin,Scherzo no.3 in C-sharp minor op.39,Preliminary,7th,Romantic
Sergio de los Cobos,Spain,28,Preliminary Phase 1,Chopin,Etude in B minor op.25 no.10,Preliminary,7th,Romantic
Sergio de los Cobos,Spain,28,Preliminary Phase 1,Debussy,Etude Pour les degrEs chromatiques,Preliminary,7th,Impressionistic
Sergio de los Cobos,Spain,28,Preliminary Phase 2,Mozart,Sonata in F major K.280,Preliminary,7th,Classical
Sergio de los Cobos,Spain,28,Preliminary Phase 2,Beethoven,Sonata in E major op.109,Preliminary,7th,Classical
Sergio de los Cobos,Spain,28,Preliminary Phase 2,Liszt,Après une lecture de Dante (Fantasia quasi sonata),Preliminary,7th,Romantic
Sergio de los Cobos,Spain,28,Preliminary Phase 2,Ravel,Alborada del gracioso from Miroirs,Preliminary,7th,Impressionistic
Sergio de los Cobos,Spain,28,Semifinals Chamber,Schumann,Piano Quintet in E-flat major op.44,Preliminary,7th,Romantic
Sergio de los Cobos,Spain,28,Recital Program,Messiaen,Première communion de la vierge from Vingt regards sur l'enfant JEsus,Preliminary,7th,Contemporary
Sergio de los Cobos,Spain,28,Recital Program,Corigliano,Fantasia on an Ostinato,Preliminary,7th,Contemporary
Sergio de los Cobos,Spain,28,Recital Program,Beethoven,Sonata in E major op.109,Preliminary,7th,Classical
Sergio de los Cobos,Spain,28,Recital Program,AlbEniz,Fête-Dieu à SEville from Iberia Book I,Preliminary,7th,Romantic
Sergio de los Cobos,Spain,28,Finals,Beethoven,Piano Concerto no.2 in B-flat major op.19,Preliminary,7th,Classical
Sergio de los Cobos,Spain,28,Finals,Chopin,Piano Concerto no.2 in F minor op.21,Preliminary,7th,Romantic
Marie-Noëlle Damien,Belgium,23,Preliminary Phase 1,Bach,Toccata in E minor BWV 914,Preliminary,7th,Baroque
Marie-Noëlle Damien,Belgium,23,Preliminary Phase 1,Beethoven,Sonata in D major op.10 no.3,Preliminary,7th,Classical
Marie-Noëlle Damien,Belgium,23,Preliminary Phase 1,Chopin,Scherzo no.3 in C-sharp minor op.39,Preliminary,7th,Romantic
Marie-Noëlle Damien,Belgium,23,Preliminary Phase 1,Chopin,Etude in C major Op.10 No.1,Preliminary,7th,Romantic
Marie-Noëlle Damien,Belgium,23,Preliminary Phase 1,Rachmaninoff,Etude-tableau in A minor op.39 no.6,Preliminary,7th,Romantic
Marie-Noëlle Damien,Belgium,23,Preliminary Phase 2,Mozart,Sonata in E-flat major K.282,Preliminary,7th,Classical
Marie-Noëlle Damien,Belgium,23,Preliminary Phase 2,Beethoven,"Sonata in E-flat major op.81a ""Les Adieux""",Preliminary,7th,Classical
Marie-Noëlle Damien,Belgium,23,Preliminary Phase 2,Brahms,Variations on a Theme of Paganini Book I,Preliminary,7th,Romantic
Marie-Noëlle Damien,Belgium,23,Preliminary Phase 2,Scriabin,Etude in F-sharp minor Op.42 No.3,Preliminary,7th,Romantic
Marie-Noëlle Damien,Belgium,23,Preliminary Phase 2,Scriabin,Etude in F-sharp major Op.42 No.4,Preliminary,7th,Romantic
Marie-Noëlle Damien,Belgium,23,Preliminary Phase 2,Scriabin,Etude in C-sharp minor Op.42 No.5,Preliminary,7th,Romantic
Marie-Noëlle Damien,Belgium,23,Preliminary Phase 2,Scriabin,Sonata no.4 in F-sharp major op.30,Preliminary,7th,Romantic
Marie-Noëlle Damien,Belgium,23,Semifinals Chamber,Brahms,Piano Quintet in F minor op.34,Preliminary,7th,Romantic
Marie-Noëlle Damien,Belgium,23,Recital Program,Scriabin,Etude in F-sharp minor Op.42 No.3,Preliminary,7th,Romantic
Marie-Noëlle Damien,Belgium,23,Recital Program,Scriabin,Etude in F-sharp major Op.42 No.4,Preliminary,7th,Romantic
Marie-Noëlle Damien,Belgium,23,Recital Program,Scriabin,Etude in C-sharp minor Op.42 No.5,Preliminary,7th,Romantic
Marie-Noëlle Damien,Belgium,23,Recital Program,Ravel,Scarbo from Gaspard de la nuit,Preliminary,7th,Impressionistic
Marie-Noëlle Damien,Belgium,23,Recital Program,Corigliano,Fantasia on an Ostinato,Preliminary,7th,Contemporary
Marie-Noëlle Damien,Belgium,23,Recital Program,Prokofiev,Sonata No.6 in A Major Op.82,Preliminary,7th,Contemporary
Marie-Noëlle Damien,Belgium,23,Finals,Mozart,Piano Concerto no.24 in C minor K.491,Preliminary,7th,Classical
Marie-Noëlle Damien,Belgium,23,Finals,Rachmaninoff,Piano Concerto no.3 in D minor op.30,Preliminary,7th,Romantic
Chia Chou,Canada,25,Preliminary Phase 1,Bach,Partita No.1 in B-flat major BWV 825,Semifinal,7th,Baroque
Chia Chou,Canada,25,Preliminary Phase 1,Haydn,Sonata in E-flat Major Hob.XVI:52,Semifinal,7th,Classical
Chia Chou,Canada,25,Preliminary Phase 1,Chopin,Scherzo No.4 in E major Op.54,Semifinal,7th,Romantic
Chia Chou,Canada,25,Preliminary Phase 1,Chopin,Etude in A minor Op.10 No.2,Semifinal,7th,Romantic
Chia Chou,Canada,25,Preliminary Phase 1,Liszt,Concert Etude Gnomenreigen,Semifinal,7th,Romantic
Chia Chou,Canada,25,Preliminary Phase 2,Mozart,Sonata in D major K.311,Semifinal,7th,Classical
Chia Chou,Canada,25,Preliminary Phase 2,Beethoven,"Sonata in E-flat major op.81a ""Les Adieux""",Semifinal,7th,Classical
Chia Chou,Canada,25,Preliminary Phase 2,Brahms,Variations and Fugue on a Theme of Handel Op.24,Semifinal,7th,Romantic
Chia Chou,Canada,25,Preliminary Phase 2,Debussy,Images: Book II,Semifinal,7th,Impressionistic
Chia Chou,Canada,25,Semifinals Chamber,Brahms,Piano Quintet in F minor Op.34,Semifinal,7th,Romantic
Chia Chou,Canada,25,Recital Program,Corigliano,Fantasia on an Ostinato,Semifinal,7th,Contemporary
Chia Chou,Canada,25,Recital Program,Schumann,Fantasy in C major op.17,Semifinal,7th,Romantic
Chia Chou,Canada,25,Recital Program,Stravinsky,Trois mouvements de Petrouchka,Semifinal,7th,Contemporary
Chia Chou,Canada,25,Finals,Mozart,Piano Concerto no.24 in C minor K.491,Semifinal,7th,Classical
Chia Chou,Canada,25,Finals,Beethoven,Piano Concerto no.4 in G major op.58,Semifinal,7th,Classical
Hung-Kuan Chen,United States,27,Preliminary Phase 1,Bach,Chromatic Fantasy and Fugue BWV 903,Semifinal,7th,Baroque
Hung-Kuan Chen,United States,27,Preliminary Phase 1,Beethoven,Sonata in E-flat major Op.7,Semifinal,7th,Classical
Hung-Kuan Chen,United States,27,Preliminary Phase 1,Chopin,Polonaise-fantasy in A-flat major Op.61,Semifinal,7th,Romantic
Hung-Kuan Chen,United States,27,Preliminary Phase 1,Chopin,Etude in A minor Op.10 No.2,Semifinal,7th,Romantic
Hung-Kuan Chen,United States,27,Preliminary Phase 1,Liszt,Transcendental Etude No.5,Semifinal,7th,Romantic
Hung-Kuan Chen,United States,27,Preliminary Phase 2,Mozart,Sonata in C minor K.457,Semifinal,7th,Classical
Hung-Kuan Chen,United States,27,Preliminary Phase 2,Beethoven,"Sonata in B-flat major Op.106 ""Hammerklavier""",Semifinal,7th,Classical
Hung-Kuan Chen,United States,27,Preliminary Phase 2,Chopin,Sonata in B-flat minor Op.35,Semifinal,7th,Romantic
Hung-Kuan Chen,United States,27,Preliminary Phase 2,Scriabin,Sonata No.5 in F-sharp major op.53,Semifinal,7th,Romantic
Hung-Kuan Chen,United States,27,Semifinals Chamber,Brahms,Piano Quintet in F minor op.34,Semifinal,7th,Romantic
Hung-Kuan Chen,United States,27,Recital Program,Schumann,Gesänge der Frühe op.133 nos.1 and 2,Semifinal,7th,Romantic
Hung-Kuan Chen,United States,27,Recital Program,Liszt,Sonata in B minor,Semifinal,7th,Romantic
Hung-Kuan Chen,United States,27,Recital Program,Ravel,Ondine from Gaspard de la nuit,Semifinal,7th,Impressionistic
Hung-Kuan Chen,United States,27,Recital Program,Bartók,Etude op.18 no.3,Semifinal,7th,Contemporary
Hung-Kuan Chen,United States,27,Recital Program,Corigliano,Fantasia on an Ostinato,Semifinal,7th,Contemporary
Hung-Kuan Chen,United States,27,Recital Program,Scriabin,Sonata No.5 in F-sharp major op.53,Semifinal,7th,Romantic
Hung-Kuan Chen,United States,27,Finals,Mozart,Piano Concerto no.20 in D minor K.466,Semifinal,7th,Classical
Hung-Kuan Chen,United States,27,Finals,Prokofiev,Piano Concerto no.2 in G minor op.16,Semifinal,7th,Contemporary
David Buechner,United States,25,Preliminary Phase 1,Bach,Partita No.1 in B-flat major BWV 825,Preliminary,7th,Baroque
David Buechner,United States,25,Preliminary Phase 1,Beethoven,"Sonata in C minor Op.13 ""Pathetique""",Preliminary,7th,Classical
David Buechner,United States,25,Preliminary Phase 1,Chopin,Barcarolle in F-sharp major Op.60,Preliminary,7th,Romantic
David Buechner,United States,25,Preliminary Phase 1,Chopin,Etude in A-flat major Op.10 No.10,Preliminary,7th,Romantic
David Buechner,United States,25,Preliminary Phase 1,Liszt,Transcendental Etude No.8,Preliminary,7th,Romantic
David Buechner,United States,25,Preliminary Phase 2,Mozart,Sonata in F major K.533/494,Preliminary,7th,Classical
David Buechner,United States,25,Preliminary Phase 2,Beethoven,Sonata in A major Op.101,Preliminary,7th,Classical
David Buechner,United States,25,Preliminary Phase 2,Brahms,Variations and Fugue on a Theme of Handel Op.24,Preliminary,7th,Romantic
David Buechner,United States,25,Preliminary Phase 2,Bartók,SonataSz.80,Preliminary,7th,Contemporary
David Buechner,United States,25,Semifinals Chamber,Dvořák,Piano Quintet in A major Op.81,Preliminary,7th,Romantic
David Buechner,United States,25,Semifinals Recital,Franck-Bauer,Prelude Fugue and Variation Op.18,Preliminary,7th,Romantic
David Buechner,United States,25,Semifinals Recital,Martinů,fantasy et Toccata,Preliminary,7th,Contemporary
David Buechner,United States,25,Semifinals Recital,Corigliano,Fantasia on an Ostinato,Preliminary,7th,Contemporary
David Buechner,United States,25,Semifinals Recital,Schubert,"Fantasie in C major op.15 ""Wanderer""",Preliminary,7th,Romantic
David Buechner,United States,25,Finals Concerti,Mozart,Piano Concerto No.25 in C major K.503,Preliminary,7th,Classical
David Buechner,United States,25,Finals Concerti,Rachmaninoff,Piano Concerto No.1 in F-sharp minor Op.1,Preliminary,7th,Romantic
Kathryn Brown,United States,23,Preliminary Phase 1,Bach,English Suite No.3 in G minor BWV 808,Preliminary,7th,Baroque
Kathryn Brown,United States,23,Preliminary Phase 1,Beethoven,"Sonata in D minor op.31 no.2 ""Tempest""",Preliminary,7th,Classical
Kathryn Brown,United States,23,Preliminary Phase 1,Chopin,Ballade No.4 in F minor Op.52,Preliminary,7th,Romantic
Kathryn Brown,United States,23,Preliminary Phase 1,Chopin,Etude in E major Op.10 No.3,Preliminary,7th,Romantic
Kathryn Brown,United States,23,Preliminary Phase 1,Liszt,Transcendental Etude No.5,Preliminary,7th,Romantic
Kathryn Brown,United States,23,Preliminary Phase 2,Mozart,Sonata in A major K.331,Preliminary,7th,Classical
Kathryn Brown,United States,23,Preliminary Phase 2,Beethoven,"Sonata in E-flat major op.81a ""Les Adieux""",Preliminary,7th,Classical
Kathryn Brown,United States,23,Preliminary Phase 2,Schumann,Sonata No.2 in G minor Op.22,Preliminary,7th,Romantic
Kathryn Brown,United States,23,Preliminary Phase 2,Ravel,Valses nobles et sentimentales,Preliminary,7th,Impressionistic
Kathryn Brown,United States,23,Semifinals Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,7th,Romantic
Kathryn Brown,United States,23,Semifinals Recital,Corigliano,Fantasia on an Ostinato,Preliminary,7th,Contemporary
Kathryn Brown,United States,23,Semifinals Recital,Mozart,Sonata in A major K.331,Preliminary,7th,Classical
Kathryn Brown,United States,23,Semifinals Recital,Chopin,Andante spianato and Grande Polonaise brillante in E-flat major Op.22,Preliminary,7th,Romantic
Kathryn Brown,United States,23,Semifinals Recital,Lees,Sonata Breve,Preliminary,7th,Contemporary
Kathryn Brown,United States,23,Finals Concerti,Mozart,Piano Concerto No.20 in D minor K.466,Preliminary,7th,Classical
Kathryn Brown,United States,23,Finals Concerti,Prokofiev,Piano Concerto No.3 in C major Op.26,Preliminary,7th,Contemporary
William Bloomquist,United States,28,Preliminary Phase 1,Bach,Partita No.1 in B-flat major BWV 825,Preliminary,7th,Baroque
William Bloomquist,United States,28,Preliminary Phase 1,Beethoven,Sonata in A major Op.2 No.2,Preliminary,7th,Classical
William Bloomquist,United States,28,Preliminary Phase 1,Chopin,Ballade No.4 in F minor Op.52,Preliminary,7th,Romantic
William Bloomquist,United States,28,Preliminary Phase 1,Chopin,Etude in G-flat major Op.10 No.5,Preliminary,7th,Romantic
William Bloomquist,United States,28,Preliminary Phase 1,Scriabin,Etude in D-sharp minor Op.8 No.12,Preliminary,7th,Romantic
William Bloomquist,United States,28,Preliminary Phase 2,Mozart,Sonata in B-flat major K.333,Preliminary,7th,Classical
William Bloomquist,United States,28,Preliminary Phase 2,Beethoven,Sonata in E major Op.109,Preliminary,7th,Classical
William Bloomquist,United States,28,Preliminary Phase 2,Liszt,VallEe d'Obermann,Preliminary,7th,Romantic
William Bloomquist,United States,28,Preliminary Phase 2,Scriabin,Sonata No.4 in F-sharp major Op.30,Preliminary,7th,Romantic
William Bloomquist,United States,28,Semifinals Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,7th,Romantic
William Bloomquist,United States,28,Semifinals Recital,Beethoven,Sonata in E major Op.109,Preliminary,7th,Classical
William Bloomquist,United States,28,Semifinals Recital,Corigliano,Fantasia on an Ostinato,Preliminary,7th,Contemporary
William Bloomquist,United States,28,Semifinals Recital,Liszt,Sonata in B minor,Preliminary,7th,Romantic
William Bloomquist,United States,28,Finals Concerti,Mozart,Piano Concerto No.20 in D minor K.466,Preliminary,7th,Classical
William Bloomquist,United States,28,Finals Concerti,Grieg,Piano Concerto in A minor Op.16,Preliminary,7th,Romantic
Philippe Bianconi,France,25,Preliminary Phase 1,Bach,Toccata in C minor BWV 911,2nd,7th,Baroque
Philippe Bianconi,France,25,Preliminary Phase 1,Haydn,Sonata in C major Hob.XVI:50,2nd,7th,Classical
Philippe Bianconi,France,25,Preliminary Phase 1,Chopin,Ballade No.1 in G minor Op.23,2nd,7th,Romantic
Philippe Bianconi,France,25,Preliminary Phase 1,Chopin,Etude in A minor Op.25 No.11,2nd,7th,Romantic
Philippe Bianconi,France,25,Preliminary Phase 1,Debussy,Etude Pour les notes rEpEtEes,2nd,7th,Impressionistic
Philippe Bianconi,France,25,Preliminary Phase 2,Mozart,Sonata in C minor K.457,2nd,7th,Classical
Philippe Bianconi,France,25,Preliminary Phase 2,Beethoven,Sonata in C minor Op.111,2nd,7th,Classical
Philippe Bianconi,France,25,Preliminary Phase 2,Liszt,Mephisto Waltz No.1,2nd,7th,Romantic
Philippe Bianconi,France,25,Semifinals Chamber,Brahms,Piano Quintet in F minor Op.34,2nd,7th,Romantic
Philippe Bianconi,France,25,Semifinals Recital,Schumann,Davidsbündlertänze Op.6,2nd,7th,Romantic
Philippe Bianconi,France,25,Semifinals Recital,Ravel,Noctuelles from Miroirs,2nd,7th,Impressionistic
Philippe Bianconi,France,25,Semifinals Recital,Ravel,Une barque sur l'ocEan from Miroirs,2nd,7th,Impressionistic
Philippe Bianconi,France,25,Semifinals Recital,Prokofiev,Sonata No.3 in A minor Op.28,2nd,7th,Contemporary
Philippe Bianconi,France,25,Semifinals Recital,Corigliano,Fantasia on an Ostinato,2nd,7th,Contemporary
Philippe Bianconi,France,25,Finals Concerti,Mozart,Piano Concerto No.24 in C minor K.491,2nd,7th,Classical
Philippe Bianconi,France,25,Finals Concerti,Brahms,Piano Concerto No.1 in D minor Op.15,2nd,7th,Romantic
Cristian Beldi,Romania,27,Preliminary Phase 1,Bach,Partita No.2 in C minor BWV 826,Preliminary,7th,Baroque
Cristian Beldi,Romania,27,Preliminary Phase 1,Haydn,Sonata in E-flat major Hob.XVI:52,Preliminary,7th,Classical
Cristian Beldi,Romania,27,Preliminary Phase 1,Chopin,Scherzo No.1 in B minor Op.20,Preliminary,7th,Romantic
Cristian Beldi,Romania,27,Preliminary Phase 1,Chopin,Etude in A minor Op.25 No.11,Preliminary,7th,Romantic
Cristian Beldi,Romania,27,Preliminary Phase 1,Rachmaninoff,Etude-Tableau in E-flat minor Op.39 No.5,Preliminary,7th,Romantic
Cristian Beldi,Romania,27,Preliminary Phase 2,Mozart,Sonata in F major K.332,Preliminary,7th,Classical
Cristian Beldi,Romania,27,Preliminary Phase 2,Beethoven,Sonata in A major Op.101,Preliminary,7th,Classical
Cristian Beldi,Romania,27,Preliminary Phase 2,Schubert,"Fantasie in C major op.15 ""Wanderer""",Preliminary,7th,Romantic
Cristian Beldi,Romania,27,Preliminary Phase 2,Schoenberg,Drei Klavierstücke Op.11,Preliminary,7th,Contemporary
Cristian Beldi,Romania,27,Semifinals Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,7th,Romantic
Cristian Beldi,Romania,27,Semifinals Recital,Chopin,Sonata No.2 in B-flat minor Op.35,Preliminary,7th,Romantic
Cristian Beldi,Romania,27,Semifinals Recital,Stravinsky,Trois mouvements de Petrouchka,Preliminary,7th,Contemporary
Cristian Beldi,Romania,27,Semifinals Recital,Corigliano,Fantasia on an Ostinato,Preliminary,7th,Contemporary
Cristian Beldi,Romania,27,Finals Concerti,Mozart,Piano Concerto No.24 in C minor K.491,Preliminary,7th,Classical
Cristian Beldi,Romania,27,Finals Concerti,Brahms,Piano Concerto No.2 in B-flat major Op.83,Preliminary,7th,Romantic
Dan Atanasiu,Romania,29,Preliminary Phase 1,Bach,Chromatic Fantasy and Fugue BWV 903,Preliminary,7th,Baroque
